Structure,Date,Time,FishID
CIN,11/1/2020,0:48:05,900_228000281401
CIN,11/1/2020,0:48:06,900_228000281401
CIN,11/1/2020,0:48:06,900_228000281401
CIN,11/1/2020,0:48:06,900_228000281401
CIN,11/1/2020,0:48:06,900_228000281401
CIN,11/1/2020,0:48:09,900_228000281401
CIN,11/1/2020,0:48:09,900_228000281401
CIN,11/1/2020,0:48:10,900_228000281401
CIN,11/1/2020,1:19:21,900_228000281401
CIN,11/1/2020,1:19:23,900_228000281401
CIN,11/1/2020,1:19:24,900_228000281401
CIN,11/1/2020,1:19:25,900_228000281401
CIN,11/1/2020,1:19:25,900_228000281401
CIN,11/1/2020,1:19:26,900_228000281401
CIN,11/1/2020,1:19:27,900_228000281401
CIN,11/1/2020,1:19:27,900_228000281401
CIN,11/1/2020,1:19:28,900_228000281401
CIN,11/1/2020,1:19:29,900_228000281401
CIN,11/1/2020,1:19:34,900_228000281401
CIN,11/1/2020,1:19:35,900_228000281401
CIN,11/1/2020,1:19:36,900_228000281401
CIN,11/1/2020,1:19:37,900_228000281401
CIN,11/1/2020,1:19:37,900_228000281401
CIN,11/1/2020,1:19:38,900_228000281401
CIN,11/1/2020,1:19:38,900_228000281401
CIN,11/1/2020,1:19:38,900_228000281401
CIN,11/1/2020,1:19:39,900_228000281401
CIN,11/1/2020,1:19:39,900_228000281401
CIN,11/1/2020,1:19:39,900_228000281401
CIN,11/1/2020,1:19:40,900_228000281401
CIN,11/1/2020,1:19:41,900_228000281401
CIN,11/1/2020,1:19:41,900_228000281401
CIN,11/1/2020,1:19:42,900_228000281401
CIN,11/1/2020,1:19:46,900_228000281401
CIN,11/1/2020,1:19:47,900_228000281401
CIN,11/1/2020,1:19:47,900_228000281401
CIN,11/1/2020,1:19:48,900_228000281401
CIN,11/1/2020,1:19:49,900_228000281401
CIN,11/1/2020,1:19:49,900_228000281401
CIN,11/1/2020,1:19:53,900_228000281401
CIN,11/1/2020,1:19:53,900_228000281401
CIN,11/1/2020,1:19:54,900_228000281401
CIN,11/1/2020,1:19:54,900_228000281401
CIN,11/1/2020,1:19:55,900_228000281401
CIN,11/1/2020,1:19:55,900_228000281401
CIN,11/1/2020,1:19:56,900_228000281401
CIN,11/1/2020,1:20:01,900_228000281401
CIN,11/1/2020,1:20:03,900_228000281401
CIN,11/1/2020,1:20:05,900_228000281401
CIN,11/1/2020,1:20:05,900_228000281401
CIN,11/1/2020,1:20:06,900_228000281401
CIN,11/1/2020,1:20:11,900_228000281401
CIN,11/1/2020,1:20:11,900_228000281401
CIN,11/1/2020,1:20:13,900_228000281401
CIN,11/1/2020,1:20:14,900_228000281401
CIN,11/1/2020,1:20:14,900_228000281401
CIN,11/1/2020,1:20:14,900_228000281401
CIN,11/1/2020,1:20:15,900_228000281401
CIN,11/1/2020,1:20:27,900_228000281401
CIN,11/1/2020,1:20:28,900_228000281401
CIN,11/1/2020,1:20:29,900_228000281401
CIN,11/1/2020,1:20:30,900_228000281401
CIN,11/1/2020,1:20:32,900_228000281401
CIN,11/1/2020,1:20:33,900_228000281401
CIN,11/1/2020,1:20:35,900_228000281401
CIN,11/1/2020,1:20:37,900_228000281401
CIN,11/1/2020,1:20:38,900_228000281401
CIN,11/1/2020,1:20:44,900_228000281401
CIN,11/1/2020,1:20:44,900_228000281401
CIN,11/1/2020,1:20:45,900_228000281401
CIN,11/1/2020,1:20:45,900_228000281401
CIN,11/1/2020,1:20:46,900_228000281401
CIN,11/1/2020,1:20:46,900_228000281401
CIN,11/1/2020,1:20:46,900_228000281401
CIN,11/1/2020,1:20:46,900_228000281401
CIN,11/1/2020,1:20:47,900_228000281401
CIN,11/1/2020,1:20:48,900_228000281401
CIN,11/1/2020,1:20:49,900_228000281401
CIN,11/1/2020,1:20:49,900_228000281401
CIN,11/1/2020,1:20:49,900_228000281401
CIN,11/1/2020,1:20:50,900_228000281401
CIN,11/1/2020,1:20:50,900_228000281401
CIN,11/1/2020,1:20:50,900_228000281401
CIN,11/1/2020,1:20:56,900_228000281401
CIN,11/1/2020,1:20:56,900_228000281401
CIN,11/1/2020,1:20:56,900_228000281401
CIN,11/1/2020,1:20:56,900_228000281401
CIN,11/1/2020,1:20:56,900_228000281401
CIN,11/1/2020,1:20:57,900_228000281401
CIN,11/1/2020,1:20:57,900_228000281401
CIN,11/1/2020,1:20:58,900_228000281401
CIN,11/1/2020,1:20:59,900_228000281401
CIN,11/1/2020,1:21:00,900_228000281401
CIN,11/1/2020,1:21:00,900_228000281401
CIN,11/1/2020,1:21:01,900_228000281401
CIN,11/1/2020,1:21:01,900_228000281401
CIN,11/1/2020,1:21:01,900_228000281401
CIN,11/1/2020,1:21:01,900_228000281401
CIN,11/1/2020,1:21:04,900_228000281401
CIN,11/1/2020,1:21:07,900_228000281401
CIN,11/1/2020,1:21:08,900_228000281401
CIN,11/1/2020,1:21:08,900_228000281401
CIN,11/1/2020,1:21:08,900_228000281401
CIN,11/1/2020,1:21:10,900_228000281401
CIN,11/1/2020,1:21:10,900_228000281401
CIN,11/1/2020,1:21:10,900_228000281401
CIN,11/1/2020,1:21:10,900_228000281401
CIN,11/1/2020,1:21:11,900_228000281401
CIN,11/1/2020,1:21:11,900_228000281401
CIN,11/1/2020,1:21:11,900_228000281401
CIN,11/1/2020,1:21:12,900_228000281401
CIN,11/1/2020,1:21:13,900_228000281401
CIN,11/1/2020,1:21:15,900_228000281401
CIN,11/1/2020,1:21:18,900_228000281401
CIN,11/1/2020,1:21:19,900_228000281401
CIN,11/1/2020,1:21:20,900_228000281401
CIN,11/1/2020,1:21:20,900_228000281401
CIN,11/1/2020,1:21:20,900_228000281401
CIN,11/1/2020,1:21:21,900_228000281401
CIN,11/1/2020,1:21:21,900_228000281401
CIN,11/1/2020,1:21:21,900_228000281401
CIN,11/1/2020,1:21:21,900_228000281401
CIN,11/1/2020,1:21:22,900_228000281401
CIN,11/1/2020,1:21:22,900_228000281401
CIN,11/1/2020,1:21:23,900_228000281401
CIN,11/1/2020,1:21:23,900_228000281401
CIN,11/1/2020,1:21:26,900_228000281401
CIN,11/1/2020,1:21:26,900_228000281401
CIN,11/1/2020,1:21:27,900_228000281401
CIN,11/1/2020,1:21:28,900_228000281401
CIN,11/1/2020,1:21:31,900_228000281401
CIN,11/1/2020,1:21:31,900_228000281401
CIN,11/1/2020,1:21:34,900_228000281401
CIN,11/1/2020,1:22:48,900_228000281401
CIN,11/1/2020,1:22:49,900_228000281401
CIN,11/1/2020,1:22:51,900_228000281401
CIN,11/1/2020,1:22:53,900_228000281401
CIN,11/1/2020,1:22:54,900_228000281401
CIN,11/1/2020,1:22:54,900_228000281401
CIN,11/1/2020,1:22:55,900_228000281401
CIN,11/1/2020,1:22:55,900_228000281401
CIN,11/1/2020,1:22:55,900_228000281401
CIN,11/1/2020,1:22:56,900_228000281401
CIN,11/1/2020,1:22:56,900_228000281401
CIN,11/1/2020,1:23:20,900_228000281401
CIN,11/1/2020,1:23:21,900_228000281401
CIN,11/1/2020,1:23:21,900_228000281401
CIN,11/1/2020,1:23:21,900_228000281401
CIN,11/1/2020,1:24:23,900_228000281401
CIN,11/1/2020,1:24:25,900_228000281401
CIN,11/1/2020,1:24:26,900_228000281401
CIN,11/1/2020,1:24:27,900_228000281401
CIN,11/1/2020,1:24:28,900_228000281401
CIN,11/1/2020,1:24:28,900_228000281401
CIN,11/1/2020,1:24:34,900_228000281401
CIN,11/1/2020,1:24:36,900_228000281401
CIN,11/1/2020,1:25:34,900_228000281401
CIN,11/1/2020,1:25:35,900_228000281401
CIN,11/1/2020,1:25:35,900_228000281401
CIN,11/1/2020,1:27:05,900_228000281401
CIN,11/1/2020,1:27:06,900_228000281401
CIN,11/1/2020,1:27:08,900_228000281401
CIN,11/1/2020,1:27:14,900_228000281401
CIN,11/1/2020,1:27:20,900_228000281401
CIN,11/1/2020,1:27:21,900_228000281401
CIN,11/1/2020,1:27:21,900_228000281401
CIN,11/1/2020,1:27:22,900_228000281401
CIN,11/1/2020,1:27:22,900_228000281401
CIN,11/1/2020,1:27:23,900_228000281401
CIN,11/1/2020,1:27:39,900_228000281401
CIN,11/1/2020,1:27:43,900_228000281401
CIN,11/1/2020,1:27:44,900_228000281401
CIN,11/1/2020,1:27:48,900_228000281401
CIN,11/1/2020,1:27:49,900_228000281401
CIN,11/1/2020,1:27:50,900_228000281401
CIN,11/1/2020,1:27:52,900_228000281401
CIN,11/1/2020,1:27:52,900_228000281401
CIN,11/1/2020,1:27:57,900_228000281401
CIN,11/1/2020,1:28:00,900_228000281401
CIN,11/1/2020,1:28:01,900_228000281401
CIN,11/1/2020,1:28:01,900_228000281401
CIN,11/1/2020,1:28:01,900_228000281401
CIN,11/1/2020,1:28:03,900_228000281401
CIN,11/1/2020,1:28:04,900_228000281401
CIN,11/1/2020,1:28:04,900_228000281401
CIN,11/1/2020,1:28:07,900_228000281401
CIN,11/1/2020,1:28:08,900_228000281401
CIN,11/1/2020,1:28:09,900_228000281401
CIN,11/1/2020,1:28:09,900_228000281401
CIN,11/1/2020,1:28:10,900_228000281401
CIN,11/1/2020,1:28:58,900_228000281401
CIN,11/1/2020,1:28:59,900_228000281401
CIN,11/1/2020,1:28:59,900_228000281401
CIN,11/1/2020,1:29:00,900_228000281401
CIN,11/1/2020,1:29:01,900_228000281401
CIN,11/1/2020,1:29:01,900_228000281401
CIN,11/1/2020,1:29:08,900_228000281401
CIN,11/1/2020,1:29:09,900_228000281401
CIN,11/1/2020,1:29:10,900_228000281401
CIN,11/1/2020,1:29:11,900_228000281401
CIN,11/1/2020,1:29:11,900_228000281401
CIN,11/1/2020,1:29:13,900_228000281401
CIN,11/1/2020,1:29:13,900_228000281401
CIN,11/1/2020,1:29:14,900_228000281401
CIN,11/1/2020,1:36:16,900_228000281401
CIN,11/1/2020,1:36:24,900_228000281401
CIN,11/1/2020,1:36:25,900_228000281401
CIN,11/1/2020,1:36:25,900_228000281401
CIN,11/1/2020,1:36:26,900_228000281401
CIN,11/1/2020,1:36:28,900_228000281401
CIN,11/1/2020,1:36:29,900_228000281401
CIN,11/1/2020,1:36:29,900_228000281401
CIN,11/1/2020,1:36:34,900_228000281401
CIN,11/1/2020,1:36:36,900_228000281401
CIN,11/1/2020,1:36:36,900_228000281401
CIN,11/1/2020,1:36:37,900_228000281401
CIN,11/1/2020,1:36:38,900_228000281401
CIN,11/1/2020,1:36:39,900_228000281401
CIN,11/1/2020,1:36:42,900_228000281401
CIN,11/1/2020,1:36:43,900_228000281401
CIN,11/1/2020,1:36:44,900_228000281401
CIN,11/1/2020,1:36:45,900_228000281401
CIN,11/1/2020,1:36:47,900_228000281401
CIN,11/1/2020,1:36:48,900_228000281401
CIN,11/1/2020,1:36:48,900_228000281401
CIN,11/1/2020,1:36:50,900_228000281401
CIN,11/1/2020,1:36:51,900_228000281401
CIN,11/1/2020,1:36:51,900_228000281401
CIN,11/1/2020,1:36:51,900_228000281401
CIN,11/1/2020,1:36:56,900_228000281401
CIN,11/1/2020,1:36:57,900_228000281401
CIN,11/1/2020,1:36:58,900_228000281401
CIN,11/1/2020,1:37:00,900_228000281401
CIN,11/1/2020,1:37:01,900_228000281401
CIN,11/1/2020,1:37:01,900_228000281401
CIN,11/1/2020,1:37:02,900_228000281401
CIN,11/1/2020,1:37:02,900_228000281401
CIN,11/1/2020,1:37:05,900_228000281401
CIN,11/1/2020,1:37:05,900_228000281401
CIN,11/1/2020,1:37:05,900_228000281401
CIN,11/1/2020,1:37:06,900_228000281401
CIN,11/1/2020,1:37:07,900_228000281401
CIN,11/1/2020,1:37:08,900_228000281401
CIN,11/1/2020,1:37:09,900_228000281401
CIN,11/1/2020,1:37:18,900_228000281401
CIN,11/1/2020,1:37:19,900_228000281401
CIN,11/1/2020,1:37:19,900_228000281401
CIN,11/1/2020,1:37:21,900_228000281401
CIN,11/1/2020,1:37:22,900_228000281401
CIN,11/1/2020,1:37:23,900_228000281401
CIN,11/1/2020,1:37:23,900_228000281401
CIN,11/1/2020,1:37:24,900_228000281401
CIN,11/1/2020,1:37:24,900_228000281401
CIN,11/1/2020,1:37:29,900_228000281401
CIN,11/1/2020,1:37:30,900_228000281401
CIN,11/1/2020,1:37:30,900_228000281401
CIN,11/1/2020,1:37:32,900_228000281401
CIN,11/1/2020,1:37:33,900_228000281401
CIN,11/1/2020,1:37:35,900_228000281401
CIN,11/1/2020,1:37:36,900_228000281401
CIN,11/1/2020,1:37:37,900_228000281401
CIN,11/1/2020,1:37:37,900_228000281401
CIN,11/1/2020,1:37:37,900_228000281401
CIN,11/1/2020,1:37:38,900_228000281401
CIN,11/1/2020,1:37:43,900_228000281401
CIN,11/1/2020,1:37:43,900_228000281401
CIN,11/1/2020,1:37:44,900_228000281401
CIN,11/1/2020,1:37:44,900_228000281401
CIN,11/1/2020,1:37:45,900_228000281401
CIN,11/1/2020,1:37:48,900_228000281401
CIN,11/1/2020,1:37:49,900_228000281401
CIN,11/1/2020,1:37:49,900_228000281401
CIN,11/1/2020,1:37:50,900_228000281401
CIN,11/1/2020,1:37:51,900_228000281401
CIN,11/1/2020,1:37:51,900_228000281401
CIN,11/1/2020,1:37:52,900_228000281401
CIN,11/1/2020,1:37:56,900_228000281401
CIN,11/1/2020,1:37:57,900_228000281401
